Wavel(nm)	T_abs	bandw(nm)
319.131961	0.833631	0.050931
319.182892	0.834231	0.050947
319.233839	0.830935	0.050963
319.284802	0.826841	0.050980
319.335782	0.818852	0.050996
319.386777	0.810264	0.051012
319.437789	0.793588	0.051028
319.488818	0.785920	0.051045
319.539863	0.779950	0.051061
319.590924	0.779829	0.051077
319.642001	0.784921	0.051094
319.693095	0.788715	0.051110
319.744205	0.792210	0.051126
319.795331	0.796524	0.051143
319.846474	0.798521	0.051159
319.897633	0.794627	0.051175
319.948808	0.784743	0.051192
320.000000	0.775258	0.051208
320.051208	0.771464	0.051225
320.102433	0.771564	0.051241
320.153674	0.778730	0.051257
320.204931	0.789015	0.051274
320.256205	0.799299	0.051290
320.307495	0.807886	0.051307
320.358802	0.815375	0.051323
320.410125	0.822964	0.051340
320.461465	0.830253	0.051356
320.512821	0.833648	0.051372
320.564193	0.833947	0.051389
320.615582	0.836044	0.051405
320.666987	0.840737	0.051422
320.718409	0.847427	0.051438
320.769848	0.854702	0.051455
320.821303	0.859795	0.051471
320.872774	0.864102	0.051488
320.924262	0.870393	0.051504
320.975766	0.875972	0.051521
321.027287	0.879767	0.051538
321.078825	0.882663	0.051554
321.130379	0.883961	0.051571
321.181950	0.884560	0.051587
321.233537	0.884272	0.051604
321.285141	0.882862	0.051620
321.336761	0.881664	0.051637
321.388398	0.879966	0.051654
321.440051	0.878668	0.051670
321.491722	0.879267	0.051687
321.543408	0.880777	0.051703
321.595112	0.881664	0.051720
321.646832	0.884072	0.051737
321.698568	0.885769	0.051753
321.750322	0.884471	0.051770
321.802092	0.880977	0.051787
321.853878	0.875285	0.051803
321.905682	0.862704	0.051820
321.957502	0.840637	0.051837
322.009338	0.822165	0.051853
322.061192	0.816374	0.051870
322.113062	0.815176	0.051887
322.164948	0.818371	0.051903
322.216852	0.824861	0.051920
322.268772	0.831850	0.051937
322.320709	0.838441	0.051954
322.372663	0.844232	0.051970
322.424633	0.850722	0.051987
322.476620	0.853218	0.052004
322.528624	0.850223	0.052021
322.580645	0.838540	0.052038
322.632683	0.826359	0.052054
322.684737	0.821067	0.052071
322.736808	0.825278	0.052088
322.788896	0.830968	0.052105
322.841001	0.835861	0.052122
322.893122	0.843548	0.052138
322.945261	0.852833	0.052155
322.997416	0.861020	0.052172
323.049588	0.869594	0.052189
323.101777	0.875273	0.052206
323.153983	0.882075	0.052223
323.206206	0.889763	0.052240
323.258445	0.895954	0.052256
323.310702	0.899948	0.052273
323.362975	0.903842	0.052290
323.415265	0.908735	0.052307
323.467572	0.913719	0.052324
323.519896	0.917713	0.052341
323.572238	0.919711	0.052358
323.624595	0.922215	0.052375
323.676970	0.926508	0.052392
323.729362	0.929404	0.052409
323.781771	0.932100	0.052426
323.834197	0.933491	0.052443
323.886640	0.934789	0.052460
323.939099	0.934390	0.052477
323.991576	0.933292	0.052494
324.044070	0.930096	0.052511
324.096581	0.926301	0.052528
324.149109	0.921109	0.052545
324.201653	0.916715	0.052562
324.254215	0.914618	0.052579
324.306794	0.914118	0.052596
324.359390	0.915017	0.052613
324.412003	0.916315	0.052630
324.464633	0.916216	0.052647
324.517281	0.916623	0.052664
324.569945	0.916823	0.052681
324.622626	0.915317	0.052698
324.675325	0.910033	0.052716
324.728040	0.893757	0.052733
324.780773	0.872290	0.052750
324.833523	0.861606	0.052767
324.886290	0.857212	0.052784
324.939074	0.858524	0.052801
324.991875	0.864102	0.052818
325.044694	0.868808	0.052836
325.097529	0.873800	0.052853
325.150382	0.880777	0.052870
325.203252	0.887667	0.052887
325.256139	0.895055	0.052904
325.309044	0.898660	0.052922
325.361965	0.901156	0.052939
325.414904	0.900547	0.052956
325.467860	0.893458	0.052973
325.520833	0.889763	0.052991
325.573824	0.890362	0.053008
325.626832	0.893258	0.053025
325.679857	0.896853	0.053042
325.732899	0.904541	0.053060
325.785959	0.907836	0.053077
325.839036	0.913428	0.053094
325.892130	0.917422	0.053111
325.945241	0.922614	0.053129
325.998370	0.928505	0.053146
326.051516	0.931601	0.053163
326.104680	0.934296	0.053181
326.157860	0.937991	0.053198
326.211059	0.941292	0.053216
326.264274	0.943987	0.053233
326.317507	0.945485	0.053250
326.370757	0.946883	0.053268
326.424025	0.948380	0.053285
326.477310	0.949978	0.053302
326.530612	0.951575	0.053320
326.583932	0.952968	0.053337
326.637269	0.954067	0.053355
326.690624	0.955565	0.053372
326.743996	0.956567	0.053390
326.797386	0.957562	0.053407
326.850793	0.957761	0.053424
326.904217	0.957462	0.053442
326.957659	0.955169	0.053459
327.011118	0.951171	0.053477
327.064595	0.946378	0.053494
327.118090	0.940387	0.053512
327.171602	0.934602	0.053529
327.225131	0.931807	0.053547
327.278678	0.931900	0.053564
327.332242	0.932499	0.053582
327.385824	0.933704	0.053600
327.439424	0.935894	0.053617
327.493041	0.938690	0.053635
327.546675	0.939894	0.053652
327.600328	0.940293	0.053670
327.653997	0.939894	0.053687
327.707685	0.935201	0.053705
327.761390	0.924518	0.053723
327.815112	0.914742	0.053740
327.868852	0.906348	0.053758
327.922610	0.897861	0.053775
327.976386	0.894157	0.053793
328.030179	0.894966	0.053811
328.083990	0.897452	0.053828
328.137818	0.901555	0.053846
328.191664	0.907645	0.053864
328.245528	0.913935	0.053881
328.299409	0.918828	0.053899
328.353308	0.923013	0.053917
328.407225	0.927507	0.053935
328.461159	0.933198	0.053952
328.515112	0.937697	0.053970
328.569082	0.940892	0.053988
328.623069	0.944387	0.054005
328.677075	0.947881	0.054023
328.731098	0.951875	0.054041
328.785139	0.954870	0.054059
328.839198	0.956767	0.054077
328.893274	0.959466	0.054094
328.947368	0.961762	0.054112
329.001481	0.963656	0.054130
329.055610	0.965453	0.054148
329.109758	0.967150	0.054166
329.163924	0.968750	0.054183
329.218107	0.970348	0.054201
329.272308	0.971346	0.054219
329.326527	0.971945	0.054237
329.380764	0.972744	0.054255
329.435019	0.973445	0.054273
329.489292	0.973243	0.054291
329.543582	0.973642	0.054308
329.597891	0.972644	0.054326
329.652217	0.972045	0.054344
329.706561	0.972145	0.054362
329.760923	0.972047	0.054380
329.815303	0.972446	0.054398
329.869701	0.972744	0.054416
329.924117	0.973442	0.054434
329.978551	0.973542	0.054452
330.033003	0.973442	0.054470
330.087473	0.971645	0.054488
330.141961	0.969749	0.054506
330.196467	0.964355	0.054524
330.250991	0.954171	0.054542
330.305533	0.947282	0.054560
330.360093	0.944886	0.054578
330.414670	0.943987	0.054596
330.469266	0.945185	0.054614
330.523880	0.946883	0.054632
330.578512	0.948275	0.054650
330.633163	0.950082	0.054668
330.687831	0.952174	0.054686
330.742517	0.954570	0.054704
330.797221	0.955369	0.054722
330.851944	0.955269	0.054741
330.906684	0.953572	0.054759
330.961443	0.945989	0.054777
331.016220	0.937404	0.054795
331.071015	0.933704	0.054813
331.125828	0.932605	0.054831
331.180659	0.934003	0.054849
331.235508	0.937803	0.054868
331.290376	0.940299	0.054886
331.345262	0.942595	0.054904
331.400166	0.946289	0.054922
331.455088	0.950282	0.054940
331.510028	0.953876	0.054959
331.564987	0.957070	0.054977
331.619964	0.959263	0.054995
331.674959	0.962258	0.055013
331.729972	0.964754	0.055032
331.785003	0.967749	0.055050
331.840053	0.968650	0.055068
331.895121	0.970947	0.055086
331.950207	0.972843	0.055105
332.005312	0.974341	0.055123
332.060435	0.975539	0.055141
332.115576	0.976936	0.055160
332.170736	0.978136	0.055178
332.225914	0.979532	0.055196
332.281110	0.980332	0.055215
332.336324	0.980831	0.055233
332.391557	0.982130	0.055251
332.446809	0.982829	0.055270
332.502078	0.983528	0.055288
332.557366	0.983428	0.055306
332.612673	0.983429	0.055325
332.667997	0.983429	0.055343
332.723341	0.983529	0.055362
332.778702	0.983130	0.055380
332.834082	0.982431	0.055398
332.889481	0.980934	0.055417
332.944898	0.979738	0.055435
333.000333	0.978739	0.055454
333.055787	0.978637	0.055472
333.111259	0.978437	0.055491
333.166750	0.978038	0.055509
333.222259	0.978238	0.055528
333.277787	0.978338	0.055546
333.333333	0.978436	0.055565
333.388898	0.977737	0.055583
333.444481	0.976839	0.055602
333.500083	0.974143	0.055620
333.555704	0.969452	0.055639
333.611343	0.962664	0.055658
333.667000	0.956072	0.055676
333.722676	0.953277	0.055695
333.778371	0.952682	0.055713
333.834084	0.953776	0.055732
333.889816	0.955074	0.055751
333.945567	0.957366	0.055769
334.001336	0.960065	0.055788
334.057124	0.962361	0.055806
334.112930	0.964657	0.055825
334.168755	0.967050	0.055844
334.224599	0.969649	0.055862
334.280461	0.972042	0.055881
334.336342	0.973243	0.055900
334.392242	0.975239	0.055918
334.448161	0.976439	0.055937
334.504098	0.977737	0.055956
334.560054	0.978733	0.055975
334.616028	0.979035	0.055993
334.672021	0.979933	0.056012
334.728033	0.980733	0.056031
334.784064	0.981532	0.056050
334.840114	0.982629	0.056068
334.896182	0.983428	0.056087
334.952269	0.984426	0.056106
335.008375	0.985324	0.056125
335.064500	0.986522	0.056144
335.120643	0.987420	0.056162
335.176806	0.988018	0.056181
335.232987	0.988717	0.056200
335.289187	0.989416	0.056219
335.345406	0.989515	0.056238
335.401643	0.989815	0.056257
335.457900	0.990214	0.056275
335.514175	0.990414	0.056294
335.570470	0.990414	0.056313
335.626783	0.990115	0.056332
335.683115	0.990214	0.056351
335.739466	0.990414	0.056370
335.795836	0.990614	0.056389
335.852225	0.990813	0.056408
335.908633	0.991113	0.056427
335.965060	0.991113	0.056446
336.021505	0.990914	0.056465
336.077970	0.990514	0.056484
336.134454	0.990614	0.056503
336.190956	0.989716	0.056522
336.247478	0.988418	0.056541
336.304019	0.987520	0.056560
336.360579	0.986023	0.056579
336.417157	0.983727	0.056598
336.473755	0.981831	0.056617
336.530372	0.981432	0.056636
336.587008	0.981532	0.056655
336.643663	0.981831	0.056674
336.700337	0.982330	0.056693
336.757030	0.982829	0.056712
336.813742	0.983328	0.056731
336.870473	0.983628	0.056750
336.927224	0.983526	0.056770
336.983993	0.982728	0.056789
337.040782	0.980831	0.056808
337.097590	0.979134	0.056827
337.154417	0.975042	0.056846
337.211263	0.970650	0.056865
337.268128	0.968254	0.056884
337.325013	0.967855	0.056904
337.381916	0.968254	0.056923
337.438839	0.970051	0.056942
337.495781	0.971845	0.056961
337.552743	0.973542	0.056981
337.609723	0.974940	0.057000
337.666723	0.976639	0.057019
337.723742	0.978434	0.057038
337.780780	0.979933	0.057058
337.837838	0.981131	0.057077
337.894915	0.982329	0.057096
337.952011	0.983626	0.057115
338.009126	0.984725	0.057135
338.066261	0.985324	0.057154
338.123415	0.986323	0.057173
338.180588	0.987820	0.057193
338.237781	0.988519	0.057212
338.294993	0.988919	0.057231
338.352225	0.989617	0.057251
338.409475	0.990116	0.057270
338.466746	0.990915	0.057290
338.524035	0.991713	0.057309
338.581344	0.991414	0.057328
338.638673	0.992112	0.057348
338.696020	0.991614	0.057367
338.753388	0.992212	0.057387
338.810774	0.992611	0.057406
338.868180	0.992911	0.057426
338.925606	0.993010	0.057445
338.983051	0.993110	0.057464
339.040515	0.993110	0.057484
339.097999	0.993010	0.057503
339.155503	0.993110	0.057523
339.213026	0.993210	0.057542
339.270568	0.993010	0.057562
339.328130	0.992911	0.057582
339.385712	0.992511	0.057601
339.443313	0.992311	0.057621
339.500934	0.992411	0.057640
339.558574	0.992212	0.057660
339.616234	0.992212	0.057679
339.673913	0.992312	0.057699
339.731612	0.992212	0.057719
339.789331	0.992212	0.057738
339.847069	0.991613	0.057758
339.904827	0.991413	0.057777
339.962604	0.990116	0.057797
340.020401	0.987820	0.057817
340.078218	0.985625	0.057836
340.136054	0.982830	0.057856
340.193911	0.982233	0.057876
340.251786	0.982333	0.057895
340.309682	0.982830	0.057915
340.367597	0.983329	0.057935
340.425532	0.984129	0.057955
340.483487	0.985027	0.057974
340.541461	0.985626	0.057994
340.599455	0.986525	0.058014
340.657469	0.987322	0.058034
340.715503	0.988022	0.058053
340.773556	0.988720	0.058073
340.831629	0.989418	0.058093
340.889722	0.990018	0.058113
340.947835	0.990616	0.058133
341.005968	0.991115	0.058152
341.064120	0.991414	0.058172
341.122292	0.991913	0.058192
341.180484	0.992412	0.058212
341.238696	0.992811	0.058232
341.296928	0.993210	0.058252
341.355180	0.993410	0.058272
341.413452	0.993709	0.058292
341.471743	0.993909	0.058311
341.530055	0.994208	0.058331
341.588386	0.994407	0.058351
341.646737	0.994507	0.058371
341.705108	0.994707	0.058391
341.763500	0.994707	0.058411
341.821911	0.994807	0.058431
341.880342	0.994807	0.058451
341.938793	0.994906	0.058471
341.997264	0.994906	0.058491
342.055755	0.995106	0.058511
342.114266	0.995106	0.058531
342.172797	0.995206	0.058551
342.231348	0.995305	0.058571
342.289920	0.995505	0.058591
342.348511	0.995605	0.058611
342.407122	0.995705	0.058631
342.465753	0.995705	0.058651
342.524405	0.995705	0.058672
342.583076	0.995804	0.058692
342.641768	0.995705	0.058712
342.700480	0.995605	0.058732
342.759212	0.995605	0.058752
342.817964	0.995405	0.058772
342.876736	0.995206	0.058792
342.935528	0.995006	0.058812
342.994341	0.994906	0.058833
343.053173	0.994706	0.058853
343.112026	0.994407	0.058873
343.170899	0.994008	0.058893
343.229792	0.993709	0.058913
343.288706	0.993709	0.058934
343.347639	0.993808	0.058954
343.406593	0.993709	0.058974
343.465568	0.993908	0.058994
343.524562	0.993908	0.059015
343.583577	0.993709	0.059035
343.642612	0.993509	0.059055
343.701667	0.993110	0.059076
343.760743	0.992611	0.059096
343.819838	0.991813	0.059116
343.878955	0.990216	0.059137
343.938091	0.988519	0.059157
343.997248	0.987521	0.059177
344.056425	0.987222	0.059198
344.115623	0.987321	0.059218
344.174841	0.987621	0.059238
344.234079	0.988120	0.059259
344.293338	0.988719	0.059279
344.352617	0.989218	0.059300
344.411917	0.989817	0.059320
344.471237	0.990516	0.059340
344.530577	0.991114	0.059361
344.589938	0.991613	0.059381
344.649319	0.992212	0.059402
344.708721	0.992611	0.059422
344.768143	0.992911	0.059443
344.827586	0.993409	0.059463
344.887049	0.993609	0.059484
344.946533	0.993709	0.059504
345.006038	0.994008	0.059525
345.065562	0.994208	0.059545
345.125108	0.994607	0.059566
345.184674	0.994707	0.059587
345.244260	0.994807	0.059607
345.303867	0.994906	0.059628
345.363495	0.995006	0.059648
345.423143	0.995206	0.059669
345.482812	0.995305	0.059689
345.542502	0.995306	0.059710
345.602212	0.995405	0.059731
345.661943	0.995405	0.059751
345.721694	0.995405	0.059772
345.781466	0.995505	0.059793
345.841259	0.995505	0.059813
345.901072	0.995505	0.059834
345.960906	0.995605	0.059855
346.020761	0.995804	0.059876
346.080637	0.996004	0.059896
346.140533	0.996203	0.059917
346.200450	0.996303	0.059938
346.260388	0.996503	0.059959
346.320346	0.996603	0.059979
346.380326	0.996702	0.060000
346.440326	0.996702	0.060021
346.500347	0.996702	0.060042
346.560388	0.996602	0.060062
346.620451	0.996702	0.060083
346.680534	0.996602	0.060104
346.740638	0.996702	0.060125
346.800763	0.996802	0.060146
346.860909	0.996802	0.060167
346.921075	0.996702	0.060188
346.981263	0.996702	0.060208
347.041471	0.996702	0.060229
347.101701	0.996603	0.060250
347.161951	0.996203	0.060271
347.222222	0.996004	0.060292
347.282514	0.995705	0.060313
347.342827	0.995505	0.060334
347.403161	0.995206	0.060355
347.463516	0.995106	0.060376
347.523892	0.995006	0.060397
347.584289	0.995006	0.060418
347.644707	0.995206	0.060439
347.705146	0.995405	0.060460
347.765606	0.995505	0.060481
347.826087	0.995705	0.060502
347.886589	0.995804	0.060523
347.947112	0.996004	0.060544
348.007656	0.996104	0.060565
348.068221	0.996103	0.060586
348.128808	0.996103	0.060607
348.189415	0.996203	0.060628
348.250044	0.996303	0.060650
348.310693	0.996402	0.060671
348.371364	0.996502	0.060692
348.432056	0.996502	0.060713
348.492769	0.996502	0.060734
348.553503	0.996702	0.060755
348.614258	0.996702	0.060777
348.675035	0.996702	0.060798
348.735833	0.996802	0.060819
348.796652	0.996902	0.060840
348.857492	0.997001	0.060861
348.918353	0.997201	0.060883
348.979236	0.997201	0.060904
349.040140	0.997301	0.060925
349.101065	0.997401	0.060946
349.162011	0.997401	0.060968
349.222979	0.997401	0.060989
349.283968	0.997501	0.061010
349.344978	0.997501	0.061032
349.406010	0.997501	0.061053
349.467063	0.997501	0.061074
349.528137	0.997401	0.061096
349.589233	0.997401	0.061117
349.650350	0.997301	0.061138
349.711488	0.997301	0.061160
349.772648	0.997301	0.061181
349.833829	0.997301	0.061203
349.895031	0.997401	0.061224
349.956255	0.997401	0.061245
350.017501	0.997301	0.061267
350.078768	0.997501	0.061288
350.140056	0.997501	0.061310
350.201366	0.997401	0.061331
350.262697	0.997401	0.061353
350.324050	0.997301	0.061374
350.385424	0.997301	0.061396
350.446820	0.997301	0.061417
350.508237	0.997301	0.061439
350.569676	0.997301	0.061460
350.631136	0.997301	0.061482
350.692618	0.997201	0.061503
350.754121	0.997301	0.061525
350.815646	0.997201	0.061547
350.877193	0.997201	0.061568
350.938761	0.997201	0.061590
351.000351	0.997201	0.061611
351.061962	0.997101	0.061633
351.123596	0.997101	0.061655
351.185250	0.997101	0.061676
351.246927	0.996902	0.061698
351.308625	0.996602	0.061720
351.370344	0.996403	0.061741
351.432086	0.996104	0.061763
351.493849	0.995904	0.061785
351.555634	0.995605	0.061807
351.617440	0.995505	0.061828
351.679269	0.995505	0.061850
351.741119	0.995505	0.061872
351.802990	0.995605	0.061894
351.864884	0.995804	0.061915
351.926799	0.996004	0.061937
351.988736	0.996104	0.061959
352.050695	0.996203	0.061981
352.112676	0.996303	0.062003
352.174679	0.996403	0.062024
352.236703	0.996403	0.062046
352.298749	0.996603	0.062068
352.360817	0.996702	0.062090
352.422907	0.996802	0.062112
352.485019	0.996902	0.062134
352.547153	0.996902	0.062156
352.609309	0.997002	0.062178
352.671487	0.997002	0.062200
352.733686	0.997201	0.062222
352.795908	0.997201	0.062243
352.858151	0.997301	0.062265
352.920416	0.997401	0.062287
352.982704	0.997401	0.062309
353.045013	0.997501	0.062331
353.107345	0.997501	0.062353
353.169698	0.997501	0.062375
353.232073	0.997601	0.062397
353.294471	0.997501	0.062420
353.356890	0.997501	0.062442
353.419332	0.997401	0.062464
353.481796	0.997500	0.062486
353.544281	0.997500	0.062508
353.606789	0.997400	0.062530
353.669319	0.997400	0.062552
353.731871	0.997301	0.062574
353.794445	0.997301	0.062596
353.857042	0.997201	0.062618
353.919660	0.997201	0.062641
353.982301	0.997201	0.062663
354.044964	0.997101	0.062685
354.107649	0.997001	0.062707
354.170356	0.997001	0.062729
